"indicator ",reporter_code,reporter_name,year,classification_version,product_code,partner_code,partner_name,value,adb.source
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020422,A000,World,0.52,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020422,A000,World,0.35,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020423,A000,World,0.935,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020423,A000,World,1.035,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020423,A000,World,1.14,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020423,A000,World,0.1,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020423,A000,World,0.1,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020430,A000,World,0.09,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020430,A000,World,0.11,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020430,A000,World,0.1,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020430,A000,World,0.11,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020430,A000,World,0.11,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020441,A000,World,1.16,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020441,A000,World,2.54,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020441,A000,World,2,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020441,A000,World,2.54,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020441,A000,World,2.41,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020442,A000,World,0.295,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020442,A000,World,0.245,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020442,A000,World,0.395,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020442,A000,World,0.355,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020442,A000,World,0.245,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020443,A000,World,0.29,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020443,A000,World,0.28,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020443,A000,World,0.24,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020443,A000,World,0.205,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020443,A000,World,0.265,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020450,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020450,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020450,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020450,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020450,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020500,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020500,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020500,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020500,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020500,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020610,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020610,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020610,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020610,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020610,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020621,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020621,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020621,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020621,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020621,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020622,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020622,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020622,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020622,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020622,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020629,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020629,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020629,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020629,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020629,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020630,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020630,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020630,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020630,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020630,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020641,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020641,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020641,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020641,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020641,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020649,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020649,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020649,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020649,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020649,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020680,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020680,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020680,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020680,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020680,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020690,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020690,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020690,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020690,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020690,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020711,A000,World,2.73,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020711,A000,World,2,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020711,A000,World,1.89,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020711,A000,World,2.56,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020711,A000,World,2.05,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020712,A000,World,2,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020712,A000,World,1.92,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020712,A000,World,1.97,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020712,A000,World,2.14,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020712,A000,World,2.09,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020713,A000,World,2.62,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020713,A000,World,2.52,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020713,A000,World,3.68,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020713,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020713,A000,World,3.01,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020714,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020714,A000,World,3.91,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020714,A000,World,3.98,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020714,A000,World,2.12,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020714,A000,World,4.63,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020724,A000,World,2.82,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020724,A000,World,2.78,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020724,A000,World,2,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020724,A000,World,2.58,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020724,A000,World,2.49,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020725,A000,World,14.32,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020725,A000,World,11.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020725,A000,World,14.32,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020725,A000,World,14.32,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020725,A000,World,11.665,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020726,A000,World,5.62,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020726,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020726,A000,World,4.05,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020726,A000,World,5.8,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020726,A000,World,4.37,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020727,A000,World,11.36,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020727,A000,World,6.25,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020727,A000,World,8.51,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020727,A000,World,4.97,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020727,A000,World,8,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020741,A000,World,2.79,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020741,A000,World,0.88,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020741,A000,World,1.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020741,A000,World,2.78,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020741,A000,World,2.56,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,020742,A000,World,1.96,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,020742,A000,World,1,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,020742,A000,World,1.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,020742,A000,World,1.57,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,020742,A000,World,1.97,"WTO IDB"
